station,easting,northing,elevation
"24693",560343.612,6394774.728,100.000
"24694",560347.190,6394784.066,100.000
"24695",560350.769,6394793.404,100.000
"24696",560354.347,6394802.742,100.000
"24697",560357.926,6394812.079,100.000
"24698",560361.504,6394821.417,100.000
"24699",560365.082,6394830.755,100.000
"24700",560368.661,6394840.093,100.000
"24701",560372.239,6394849.431,100.000
"24702",560375.818,6394858.768,100.000
"24703",560379.396,6394868.106,100.000
"24704",560382.975,6394877.444,100.000
"24705",560386.553,6394886.782,100.000
"24706",560390.132,6394896.120,100.000
"24707",560393.710,6394905.457,100.000
"24708",560397.289,6394914.795,100.000
"24709",560400.867,6394924.133,100.000
"24710",560404.446,6394933.471,100.000
"24711",560408.024,6394942.809,100.000
"24712",560411.603,6394952.146,100.000
"24713",560415.181,6394961.484,100.000
"24714",560418.760,6394970.822,100.000
"24715",560422.338,6394980.160,100.000
"24716",560425.917,6394989.498,100.000
"24717",560429.495,6394998.835,100.000
"24718",560433.074,6395008.173,100.000
"24719",560436.652,6395017.511,100.000
"24720",560440.231,6395026.849,100.000
"24721",560443.809,6395036.187,100.000
"24722",560447.388,6395045.524,100.000
"24723",560450.966,6395054.862,100.000
"24724",560454.545,6395064.200,100.000
"24725",560458.123,6395073.538,100.000
"24726",560461.702,6395082.876,100.000
"24727",560465.280,6395092.213,100.000
"24728",560468.859,6395101.551,100.000
"24729",560472.437,6395110.889,100.000
"24730",560476.016,6395120.227,100.000
"24731",560479.594,6395129.565,100.000
"24732",560483.173,6395138.902,100.000
"24733",560486.751,6395148.240,100.000
"24734",560490.329,6395157.578,100.000
"24735",560493.908,6395166.916,100.000
"24736",560497.486,6395176.254,100.000
"24737",560501.065,6395185.591,100.000
"24738",560504.643,6395194.929,100.000
"24739",560508.222,6395204.267,100.000
"24740",560511.800,6395213.605,100.000
"24741",560515.379,6395222.943,100.000
"24742",560518.957,6395232.280,100.000
"24743",560522.536,6395241.618,100.000
"24744",560526.114,6395250.956,100.000
"24745",560529.693,6395260.294,100.000
"24746",560533.271,6395269.631,100.000
"24747",560536.850,6395278.969,100.000
"24748",560540.428,6395288.307,100.000
"24749",560544.007,6395297.645,100.000
"24750",560547.585,6395306.983,100.000
"24751",560551.164,6395316.320,100.000
"24752",560554.742,6395325.658,100.000
"24753",560558.321,6395334.996,100.000
"24754",560561.899,6395344.334,100.000
"24755",560565.478,6395353.672,100.000
"24756",560569.056,6395363.009,100.000
"24757",560572.635,6395372.347,100.000
"24758",560576.213,6395381.685,100.000
"24759",560579.792,6395391.023,100.000
"24760",560583.370,6395400.361,100.000
"24761",560586.949,6395409.698,100.000
"24762",560590.527,6395419.036,100.000
"24763",560594.106,6395428.374,100.000
"24764",560597.684,6395437.712,100.000
"24765",560601.263,6395447.050,100.000
"24766",560604.841,6395456.387,100.000
"24767",560608.420,6395465.725,100.000
"24768",560611.998,6395475.063,100.000
"24769",560615.577,6395484.401,100.000
"24770",560619.155,6395493.739,100.000
"24771",560622.733,6395503.076,100.000
"24772",560626.312,6395512.414,100.000
"24773",560629.890,6395521.752,100.000
"24774",560633.469,6395531.090,100.000
"24775",560637.047,6395540.428,100.000
"24776",560640.626,6395549.765,100.000
"24777",560644.204,6395559.103,100.000
"24778",560647.783,6395568.441,100.000
"24779",560651.361,6395577.779,100.000
"24780",560654.940,6395587.117,100.000
"24781",560658.518,6395596.454,100.000
"24782",560662.097,6395605.792,100.000
"24783",560665.675,6395615.130,100.000
"24784",560669.254,6395624.468,100.000
"24785",560672.832,6395633.806,100.000
"24786",560676.411,6395643.143,100.000
"24787",560679.989,6395652.481,100.000
"24788",560683.568,6395661.819,100.000
"24789",560687.146,6395671.157,100.000
"24790",560690.725,6395680.495,100.000
"24791",560694.303,6395689.832,100.000
"24792",560697.882,6395699.170,100.000
"24793",560700.676,6395708.736,100.000
"24794",560702.653,6395718.538,100.000
"24795",560704.631,6395728.341,100.000
"24796",560706.609,6395738.143,100.000
"24797",560708.586,6395747.946,100.000
"24798",560710.564,6395757.748,100.000
"24799",560712.542,6395767.551,100.000
"24800",560714.519,6395777.353,100.000
"24801",560716.497,6395787.156,100.000
"24802",560718.475,6395796.958,100.000
"24803",560720.452,6395806.761,100.000
"24804",560722.430,6395816.563,100.000
"24805",560724.408,6395826.366,100.000
"24806",560726.385,6395836.168,100.000
"24807",560728.363,6395845.971,100.000
"24808",560730.341,6395855.773,100.000
"24809",560732.318,6395865.576,100.000
"24810",560734.296,6395875.378,100.000
"24811",560736.273,6395885.181,100.000
"24812",560738.251,6395894.983,100.000
"24813",560740.229,6395904.786,100.000
"24814",560742.206,6395914.588,100.000
"24815",560744.184,6395924.390,100.000
"24816",560746.162,6395934.193,100.000
"24817",560748.139,6395943.995,100.000
"24818",560750.117,6395953.798,100.000
"24819",560752.095,6395963.600,100.000
"24820",560754.072,6395973.403,100.000
"24821",560756.050,6395983.205,100.000
"24822",560758.028,6395993.008,100.000
"24823",560760.005,6396002.810,100.000
"24824",560761.983,6396012.613,100.000
"24825",560763.961,6396022.415,100.000
"24826",560765.938,6396032.218,100.000
"24827",560767.916,6396042.020,100.000
"24828",560769.894,6396051.823,100.000
"24829",560771.871,6396061.625,100.000
"24830",560773.849,6396071.428,100.000
"24831",560775.827,6396081.230,100.000
"24832",560777.804,6396091.033,100.000
"24833",560779.782,6396100.835,100.000
"24834",560781.759,6396110.638,100.000
"24835",560783.737,6396120.440,100.000
"24836",560785.715,6396130.243,100.000
"24837",560787.692,6396140.045,100.000
"24838",560789.670,6396149.848,100.000
"24839",560791.648,6396159.650,100.000
"24840",560793.625,6396169.453,100.000
"24841",560795.603,6396179.255,100.000
"24842",560797.581,6396189.058,100.000
"24843",560799.558,6396198.860,100.000
"24844",560801.536,6396208.663,100.000
"24845",560803.514,6396218.465,100.000
"24846",560805.491,6396228.268,100.000
"24847",560807.469,6396238.070,100.000
"24848",560809.447,6396247.873,100.000
"24849",560811.424,6396257.675,100.000
"24850",560813.402,6396267.478,100.000
"24851",560815.380,6396277.280,100.000
"24852",560817.357,6396287.083,100.000
"24853",560819.335,6396296.885,100.000
"24854",560821.312,6396306.688,100.000
"24855",560823.290,6396316.490,100.000
"24856",560825.268,6396326.293,100.000
"24857",560827.245,6396336.095,100.000
"24858",560829.223,6396345.898,100.000
"24859",560831.201,6396355.700,100.000
"24860",560833.178,6396365.503,100.000
"24861",560835.156,6396375.305,100.000
"24862",560837.134,6396385.108,100.000
"24863",560839.111,6396394.910,100.000
"24864",560841.089,6396404.713,100.000
"24865",560843.067,6396414.515,100.000
"24866",560845.044,6396424.318,100.000
"24867",560847.022,6396434.120,100.000
"24868",560849.000,6396443.923,100.000
"24869",560850.977,6396453.725,100.000
"24870",560852.955,6396463.528,100.000
"24871",560854.933,6396473.330,100.000
"24872",560856.910,6396483.133,100.000
"24873",560858.888,6396492.935,100.000
"24874",560860.866,6396502.738,100.000
"24875",560862.843,6396512.540,100.000
"24876",560864.821,6396522.343,100.000
"24877",560866.798,6396532.145,100.000
"24878",560868.776,6396541.948,100.000
"24879",560870.754,6396551.750,100.000
"24880",560872.731,6396561.553,100.000
"24881",560874.709,6396571.355,100.000
"24882",560876.687,6396581.158,100.000
"24883",560878.664,6396590.960,100.000
"24884",560880.642,6396600.763,100.000
"24885",560882.620,6396610.565,100.000
"24886",560884.597,6396620.368,100.000
"24887",560886.575,6396630.170,100.000
"24888",560888.553,6396639.973,100.000
"24889",560890.530,6396649.775,100.000
"24890",560892.508,6396659.578,100.000
"24891",560894.486,6396669.380,100.000
"24892",560896.463,6396679.183,100.000
"24893",560898.441,6396688.985,100.000
"24894",560900.419,6396698.788,100.000
"24895",560902.396,6396708.590,100.000
"24896",560904.374,6396718.393,100.000
"24897",560906.351,6396728.195,100.000
"24898",560908.329,6396737.998,100.000
"24899",560910.307,6396747.800,100.000
"24900",560912.284,6396757.603,100.000
"24901",560914.262,6396767.405,100.000
"24902",560916.240,6396777.208,100.000
"24903",560918.217,6396787.010,100.000
"24904",560920.195,6396796.812,100.000
"24905",560922.173,6396806.615,100.000
"24906",560924.150,6396816.417,100.000
"24907",560926.128,6396826.220,100.000
"24908",560928.106,6396836.022,100.000
"24909",560930.083,6396845.825,100.000
"24910",560932.061,6396855.627,100.000
"24911",560934.039,6396865.430,100.000
"24912",560936.016,6396875.232,100.000
"24913",560937.994,6396885.035,100.000
"24914",560939.972,6396894.837,100.000
"24915",560941.949,6396904.640,100.000
"24916",560943.927,6396914.442,100.000
"24917",560945.905,6396924.245,100.000
"24918",560947.882,6396934.047,100.000
"24919",560949.860,6396943.850,100.000
"24920",560951.837,6396953.652,100.000
"24921",560953.815,6396963.455,100.000
"24922",560955.793,6396973.257,100.000
"24923",560957.770,6396983.060,100.000
"24924",560959.748,6396992.862,100.000
"24925",560961.726,6397002.665,100.000
"24926",560963.703,6397012.467,100.000
"24927",560965.681,6397022.270,100.000
"24928",560967.659,6397032.072,100.000
"24929",560969.636,6397041.875,100.000
"24930",560971.614,6397051.677,100.000
"24931",560973.592,6397061.480,100.000
"24932",560975.569,6397071.282,100.000
"24933",560977.547,6397081.085,100.000
"24934",560979.525,6397090.887,100.000
"24935",560981.502,6397100.690,100.000
"24936",560983.480,6397110.492,100.000
"24937",560985.458,6397120.295,100.000
"24938",560987.435,6397130.097,100.000
"24939",560989.413,6397139.900,100.000
"24940",560991.390,6397149.702,100.000
"24941",560993.368,6397159.505,100.000
"24942",560995.346,6397169.307,100.000
"24943",560997.323,6397179.110,100.000
"24944",560999.301,6397188.912,100.000
"24945",561001.279,6397198.715,100.000
"24946",561003.256,6397208.517,100.000
"24947",561005.234,6397218.320,100.000
"24948",561007.212,6397228.122,100.000
"24949",561009.189,6397237.925,100.000
"24950",561011.167,6397247.727,100.000
"24951",561013.145,6397257.530,100.000
"24952",561015.122,6397267.332,100.000
"24953",561017.100,6397277.135,100.000
"24954",561019.078,6397286.937,100.000
"24955",561021.055,6397296.740,100.000
"24956",561023.033,6397306.542,100.000
"24957",561025.011,6397316.345,100.000
"24958",561026.988,6397326.147,100.000
"24959",561028.966,6397335.950,100.000
"24960",561030.944,6397345.752,100.000
"24961",561032.921,6397355.555,100.000
"24962",561034.899,6397365.357,100.000
"24963",561036.876,6397375.160,100.000
"24964",561038.854,6397384.962,100.000
"24965",561040.832,6397394.765,100.000
"24966",561042.809,6397404.567,100.000
"24967",561044.787,6397414.370,100.000
"24968",561046.765,6397424.172,100.000
"24969",561048.742,6397433.975,100.000
"24970",561050.720,6397443.777,100.000
"24971",561052.698,6397453.580,100.000
"24972",561054.675,6397463.382,100.000
"24973",561056.653,6397473.185,100.000
"24974",561058.631,6397482.987,100.000
"24975",561060.608,6397492.790,100.000
"24976",561062.586,6397502.592,100.000
"24977",561064.942,6397511.777,100.000
"24978",561074.573,6397509.087,100.000
"24979",561084.205,6397506.398,100.000
"24980",561093.837,6397503.708,100.000
"24981",561103.468,6397501.019,100.000
"24982",561113.100,6397498.329,100.000
"24983",561122.731,6397495.640,100.000
"24984",561132.363,6397492.950,100.000
"24985",561141.994,6397490.261,100.000
"24986",561151.626,6397487.571,100.000
"24987",561161.257,6397484.881,100.000
"24988",561170.889,6397482.192,100.000
"24989",561180.520,6397479.502,100.000
"24990",561190.152,6397476.813,100.000
"24991",561199.783,6397474.123,100.000
"24992",561209.415,6397471.434,100.000
"24993",561219.046,6397468.744,100.000
"24994",561228.678,6397466.055,100.000
"24995",561238.309,6397463.365,100.000
"24996",561247.941,6397460.675,100.000
"24997",561257.572,6397457.986,100.000
"24998",561267.204,6397455.296,100.000
"24999",561276.836,6397452.607,100.000
"25000",561286.467,6397449.917,100.000
"25001",561296.099,6397447.228,100.000
"25002",561305.730,6397444.538,100.000
"25003",561315.362,6397441.849,100.000
"25004",561324.993,6397439.159,100.000
"25005",561334.625,6397436.469,100.000
"25006",561344.256,6397433.780,100.000
"25007",561353.888,6397431.090,100.000
"25008",561363.519,6397428.401,100.000
"25009",561373.151,6397425.711,100.000
"25010",561382.782,6397423.022,100.000
"25011",561392.414,6397420.332,100.000
"25012",561402.045,6397417.643,100.000
"25013",561411.677,6397414.953,100.000
"25014",561421.308,6397412.263,100.000
"25015",561430.940,6397409.574,100.000
"25016",561440.571,6397406.884,100.000
"25017",561450.203,6397404.195,100.000
"25018",561459.835,6397401.505,100.000
"25019",561469.466,6397398.816,100.000
"25020",561479.098,6397396.126,100.000
"25021",561488.729,6397393.437,100.000
"25022",561498.361,6397390.747,100.000
"25023",561507.992,6397388.057,100.000
"25024",561517.624,6397385.368,100.000
"25025",561527.255,6397382.678,100.000
"25026",561536.887,6397379.989,100.000
"25027",561546.518,6397377.299,100.000
"25028",561556.150,6397374.610,100.000
"25029",561565.781,6397371.920,100.000
"25030",561575.413,6397369.231,100.000
"25031",561585.044,6397366.541,100.000
"25032",561594.676,6397363.851,100.000
"25033",561604.307,6397361.162,100.000
"25034",561613.939,6397358.472,100.000
"25035",561623.570,6397355.783,100.000
"25036",561633.202,6397353.093,100.000
"25037",561642.834,6397350.404,100.000
"25038",561652.465,6397347.714,100.000
"25039",561662.097,6397345.025,100.000
"25040",561671.728,6397342.335,100.000
"25041",561681.360,6397339.645,100.000
"25042",561690.991,6397336.956,100.000
"25043",561700.623,6397334.266,100.000
"25044",561710.254,6397331.577,100.000
"25045",561719.886,6397328.887,100.000
"25046",561729.517,6397326.198,100.000
"25047",561739.149,6397323.508,100.000
"25048",561748.780,6397320.819,100.000
"25049",561758.412,6397318.129,100.000
"25050",561768.043,6397315.439,100.000
"25051",561777.675,6397312.750,100.000
"25052",561787.306,6397310.060,100.000
"25053",561796.938,6397307.371,100.000
"25054",561806.569,6397304.681,100.000
"25055",561816.201,6397301.992,100.000
"25056",561825.833,6397299.302,100.000
"25057",561835.464,6397296.613,100.000
"25058",561845.096,6397293.923,100.000
"25059",561854.727,6397291.233,100.000
"25060",561864.359,6397288.544,100.000
"25061",561873.990,6397285.854,100.000
"25062",561883.622,6397283.165,100.000
"25063",561893.253,6397280.475,100.000
"25064",561902.885,6397277.786,100.000
"25065",561912.516,6397275.096,100.000
"25066",561922.148,6397272.407,100.000
"25067",561931.779,6397269.717,100.000
"25068",561941.411,6397267.028,100.000
"25069",561951.042,6397264.338,100.000
"25070",561960.674,6397261.648,100.000
"25071",561970.305,6397258.959,100.000
"25072",561979.937,6397256.269,100.000
"25073",561989.568,6397253.580,100.000
"25074",561999.200,6397250.890,100.000
"25075",562008.832,6397248.201,100.000
"25076",562018.463,6397245.511,100.000
"25077",562028.095,6397242.822,100.000
"25078",562037.726,6397240.132,100.000
"25079",562047.358,6397237.442,100.000
"25080",562056.989,6397234.753,100.000
"25081",562066.621,6397232.063,100.000
"25082",562076.252,6397229.374,100.000
"25083",562085.884,6397226.684,100.000
"25084",562095.515,6397223.995,100.000
"25085",562105.147,6397221.305,100.000
"25086",562114.778,6397218.616,100.000
"25087",562124.410,6397215.926,100.000
"25088",562134.041,6397213.236,100.000
"25089",562143.673,6397210.547,100.000
"25090",562153.304,6397207.857,100.000
"25091",562162.936,6397205.168,100.000
"25092",562172.567,6397202.478,100.000
"25093",562182.199,6397199.789,100.000
"25094",562191.831,6397197.099,100.000
"25095",562201.462,6397194.410,100.000
"25096",562211.094,6397191.720,100.000
"25097",562220.725,6397189.030,100.000
"25098",562230.357,6397186.341,100.000
"25099",562239.988,6397183.651,100.000
"25100",562249.620,6397180.962,100.000
"25101",562259.251,6397178.272,100.000
"25102",562268.883,6397175.583,100.000
"25103",562278.514,6397172.893,100.000
"25104",562288.146,6397170.204,100.000
"25105",562297.777,6397167.514,100.000
"25106",562307.409,6397164.824,100.000
"25107",562317.040,6397162.135,100.000
"25108",562326.672,6397159.445,100.000
"25109",562336.303,6397156.756,100.000
"25110",562345.935,6397154.066,100.000
